,tipo,descricao,likes,comentarios,shortcode,id,time,hora,dia,semana,inter
30,Imagem,"DESAFIOS NO GOVERNO LULA 💊 A equipe do presidente eleito Luiz Inácio Lula da Silva (PT) estima que os compromissos firmados durante a campanha na área da saúde vão exigir uma recomposição orçamentária de R$ 23 bilhões para 2023. O valor será incluído na Proposta de Emenda à Constituição (PEC) da Transição ou qualquer outra alternativa negociada com o Congresso.

O cálculo tem por objetivo assegurar recursos para alcançar ao menos cinco metas: abastecer as farmácias do Sistema Único de Saúde (SUS), retomar o programa Farmácia Popular, ampliar a cobertura vacinal, realizar mutirões para atender a demanda reprimida por exames, consultas e cirurgias e ainda implementar um sistema de saúde digital, com ampliação da telemedicina. 

O montante de recursos tem por objetivo corrigir o corte proposto pela gestão Jair Bolsonaro no orçamento da Saúde para 2023. A redução de R$ 22,7 bilhões em relação à verba deste ano foi alvo de denúncia do Conselho Nacional de Saúde a organismos internacionais sob a alegação de que atingiria a oferta de medicamentos, ações de prevenção e controle de doenças. Só o programa de imunização, por exemplo, perderia R$ 5 bilhões.

Com mais de 150 milhões de brasileiros dependentes do SUS e um Ministério da Saúde desacreditado após a pandemia de covid-19, a transição na área será voltada, inicialmente, a oferecer o básico à população. “Temos de assegurar recursos para comprar de dipirona a medicamentos para a aids, que estão em falta nas farmácias do SUS de todo o País”, afirmou o senador Humberto Costa (PT-PE), um dos responsáveis pela elaboração do programa de Lula na área.

Leia mais em estadao.com.br (📷: Paulo Liebert/Estadão)",10620,434,Ckma3L0uR60,2965175546146266804,2022-11-05 22:01:31,22,2022-11-05,5,11054
31,Imagem,"‘I WANT CANDY’ 💔 Aaron Carter morreu neste sábado, 5, aos 34 anos de idade. Segundo o site TMZ, o cantor foi encontrado morto em sua casa em Lancaster, na Califórnia, nos Estados Unidos, e a polícia ainda investiga as circunstâncias da morte. Além de ter feito sucesso com algumas músicas no início dos anos 2000, também era conhecido por ser irmão mais novo de Nick Carter, um dos cinco integrantes dos Backstreet Boys.

O cantor começou a carreira musical no embalo do sucesso do irmão, com os álbuns Aaron Carter (1997) e Aaron’s Party (Come Get It) (2000), Oh Aaron (2001) e Another Earthquake! (2002). Os fãs devem se lembrar de ouvir alguns de seus principais hits no início dos anos 2000, Not Too Young, Not Too Old, Aaron’s Party e I Want Candy. 

Aaron Carter chegou a fazer shows de abertura em algumas turnês do Backstreet Boys e de Britney Spears. No dia em que a cantora pop se apresentou no Rock In Rio, em 2001, Aaron fez seu primeiro show no Brasil, aos 13 anos.

Leia a reportagem completa em estadao.com.br (📷: Mario Anzuoni)",13145,153,CkmNailupyU,2965116403121298580,2022-11-05 20:04:01,20,2022-11-05,5,13298
32,Imagem,"GOVERNABILIDADE 🇧🇷 Seis dias após ser eleito presidente, Luiz Inácio Lula da Silva (PT) encontra hoje um cenário bem diferente daquele previsto por líderes da Câmara e do Senado. Embora o resultado das urnas indique que o Congresso terá maioria conservadora, o pragmatismo da política dá sinais de que cargos e verbas do Orçamento atuarão como ímã para Lula atrair aliados.

Até mesmo partidos do Centrão, que compõem a base de apoio do presidente Jair Bolsonaro (PL), têm mostrado disposição de diálogo com o novo governo. Dirigentes de igrejas evangélicas que difundiram boatos sobre fechamento de templos, em caso de vitória do petista, também prometem agora orar por ele.

“Deus tocou no coração da bancada evangélica mais rapidamente que no do Centrão”, ironizou o deputado Fausto Pinato (PP-SP), um dos integrantes da Frente Parlamentar Evangélica, ao comentar declarações do bispo Edir Macedo e do deputado Cezinha de Madureira (PSD-MG), que acenaram para Lula. Leia mais em estadao.com.br

📷 Carl de Souza/AFP",104481,4278,Ckl_SVFLyzc,2965054266209676508,2022-11-05 18:00:34,18,2022-11-05,5,108759
33,Imagem,"NEUROCIÊNCIA 🐭 Cientistas transplantaram com sucesso grupos de neurônios humanos para cérebros de ratos recém-nascidos, um feito impressionante de engenharia biológica que pode fornecer modelos mais realistas para condições neurológicas como o autismo e funcionar como uma maneira de restaurar cérebros comprometidos.

Em um estudo publicado em outubro, pesquisadores da Universidade de Stanford relataram que os aglomerados de células humanas, conhecidos como “organoides”, transformaram-se em milhões de novos neurônios e se conectaram em seus novos sistemas nervosos. Uma vez que os organoides se conectaram ao cérebro dos ratos, os animais puderam receber sinais sensoriais de seus bigodes e ajudar a gerar sinais de comando para orientar seus movimentos.

O Dr. Sergiu Pasca, o neurocientista que liderou a pesquisa, disse que ele e seus colegas estavam agora usando os neurônios transplantados para aprender sobre a biologia subjacente ao autismo, esquizofrenia e outros distúrbios do desenvolvimento. “Se realmente queremos enfrentar a biologia desses distúrbios, precisaremos de modelos mais complexos do cérebro humano”, disse Pasca. Leia mais em estadao.com.br

📷 Paulo Vitor/Estadão",13276,335,CklxkANtKTa,2964993908103488730,2022-11-05 16:00:39,16,2022-11-05,5,13611
34,Imagem,"EXPRESSO BAIRROS 🏥 A cidade de São Paulo tem 26 Polos de Curativos desde outubro de 2021. De acordo com dados divulgados pela Secretaria Municipal de Saúde (SMS) no último dia 24, os centros especializados no tratamento de lesões de maior complexidade, como feridas crônicas, já realizaram 76.733 procedimentos.

Os polos estão distribuídos por toda cidade em 13 Hospitais Dia, três Assistências Médicas Ambulatoriais (AMAs), quatro AMAs Especialidades, quatro Unidades Básicas de Saúde (UBSs) e dois Ambulatórios de Especialidades (AEs).

Cada polo conta com um enfermeiro dermato ou estomaterapeuta, responsável pela avaliação e condução para o tratamento adequado do paciente, e com equipamentos “que aceleram processos de cicatrização e hidratação de pele, além do auxílio na nutrição e adaptação do paciente”, segundo a SMS.

Os pacientes podem ser encaminhados para os Polos de Curativos por um hospital após o recebimento de alta para continuidade do tratamento ou por meio de uma Unidade Básica de Saúde mais próxima, quando atendidos em serviços domiciliares e Unidades de Pronto Atendimento (UPA) e identificadas as lesões ou quando procurados para avaliação e atendimento de casos correlacionados. Confira os endereços no #LinkDaBio 

📷 Divulgação/Prefeitura de SP",6773,61,Cklj3ZcoNQr,2964933668216296491,2022-11-05 14:00:57,14,2022-11-05,5,6834
35,Imagem,"UMA PICADINHA SÓ 💉 O grupo farmacêutico americano Pfizer e seu sócio alemão BioNTech anunciaram nesta semana o início da primeira fase de testes de uma vacina de RNA mensageiro (RNAm) que combina a proteção contra a gripe e a covid-19.

As duas empresas desenvolveram uma das vacinas mais usadas no mundo para combater a pandemia de covid-19.

Uma vacina combinada a partir da tecnologia RNAm “poderia simplificar as práticas de vacinação contra estes dois agentes patógenos respiratórios, conduzindo potencialmente a uma cobertura melhor para as enfermidades”, afirmou Annaliesa Anderson, diretora científica da Pfizer, em um comunicado.

Outras farmacêuticas também já desenvolvem o mesmo tipo de imunizante. Veja os detalhes no #LinkDaBio (Foto: Ed Us/Unsplash)",20148,205,CklWF2RMT4m,2964873088584465958,2022-11-05 12:00:36,12,2022-11-05,5,20353
36,Coleção,"TATTOO NA PAREDE? ✒️ Jonathan Gil sabia que nunca esqueceria os detalhes do dia em que o irmão gêmeo morreu aos 24 anos em um acidente de barco em um lago dos EUA.

Mas Gil temia que, à medida que os meses e anos passassem, as memórias que ele guardava de Jason além daquele dia trágico começassem a desaparecer. A solução da família: preservar uma parte do irmão.

Agora, sempre que busca uma lembrança rápida do gêmeo, Gil pode olhar para uma colagem de fotos em uma prateleira ao lado da mesa que funciona como um altar, onde a tatuagem de uma caveira em preto e branco e três rosas, retiradas e preservadas na pele do ombro esquerdo de Jason, fica protegida em uma moldura.

“Temos as cinzas, mas com elas você não vê uma parte física dele”, disse Gil, 27. “Mas com a tatuagem, você pode ver. É bom ter um pedacinho dele, como se pudéssemos tocá-lo de uma maneira ou de outra e mantê-lo por perto.

Leia a reportagem ccompleta no #LinkDaBio (Fotos: Dakota Santiago/The New York Times; Daniel Lozada/The New York Times)",26570,943,CklJQx1s-zO,2964816665137900750,2022-11-05 10:08:30,10,2022-11-05,5,27513
37,Imagem,"EDITORIAL: Para cumprir promessas de campanha, como o pagamento do Auxílio Brasil de R$ 600, Lula planeja romper o teto de gastos no primeiro ano de governo. Uma equipe do petista negocia no Congresso uma forma legal de violar esse limite, repetindo façanha inscrita no currículo de Jair Bolsonaro. O estouro fiscal de 2023 está estimado entre R$ 160 bilhões e R$ 200 bilhões, cifra defendida por alguns membros da cúpula petista. Para autorizar a despesa fora dos padrões, congressistas terão de aprovar uma Proposta de Emenda à Constituição, a PEC da Transição.

Atropelada pelo atual presidente, a regra do teto de gastos já foi apontada como indesejável por Lula. Pode-se defender alguma regra mais funcional que o teto, mas Lula tem evitado essa discussão. A menos de dois meses da posse, ele deve essa explicação ao mercado, a analistas econômicos e aos cidadãos de todas as colorações políticas, pagadores de tributos e credores das atenções do poder público.

Falta clareza na discussão do projeto orçamentário de 2023, ainda em tramitação no Congresso. Elaborado pela atual equipe econômica e subordinado aos interesses eleitorais do atual presidente, esse projeto, já se sabe, é muito ruim. Seria preciso, em primeiro lugar, rever e sanear esse documento, tanto quanto possível, e buscar espaço para acomodar os gastos indispensáveis. Só em seguida se deveria cuidar do rompimento do teto. Mas a negociação desse ponto já começou, e muito mal.

O Centrão já listou condições para apoiar a PEC da Transição. Uma exigência seria a manutenção do orçamento secreto, um esquema abusivo e inconstitucional revelado pelo ‘Estadão’. Aceitar essa imposição será um mau começo para a equipe do presidente eleito. 

Pode-se argumentar a favor de várias despesas defendidas pelo presidente eleito, como aquelas destinadas a formar uma rede de proteção social. 

Mas é preciso, para manter linhas de ação permanentes, cuidar de sua acomodação permanente no Orçamento. Essa acomodação é indispensável, também, quando se estabelecem compromissos duradouros de valorização do salário mínimo e de atualização da tabela do Imposto de Renda. Leia o texto completo no #LinkdaBio. Foto: Daniel Teixeira/Estadão",29528,4288,Ckk6m4rML4F,2964752213608545797,2022-11-05 08:00:26,8,2022-11-05,5,33816
38,Imagem,"Esta é a #CapaDoDia do Estadão deste sábado, 5 de novembro. Leia mais em www.estadao.com.br📰",1123,120,Ckkg4JbIPsu,2964639050614504238,2022-11-05 04:15:36,4,2022-11-05,5,1243
39,Imagem,"INFORMAÇÕES FALSAS🗳 Uma live realizada nesta sexta-feira, 4, por um canal argentino divulgou dossiê apócrifo sobre supostas fraudes nas eleições brasileiras. O conteúdo é repleto de informações falsas e já está sendo usado por aliados do presidente Jair Bolsonaro para levantar dúvidas sobre o resultado das eleições. 

A apresentação do dossiê foi publicada pelo canal La Derecha Diário, controlado por Fernando Cerimedo. Ele mesmo se encarregou de apresentar as informações falsas à audiência. Cerimedo é apoiador da família do presidente Bolsonaro e recebeu o deputado Eduardo Bolsonaro em Bueno Aires no dia 13 de outubro, pouco antes do segundo turno das eleições.

O principal argumento apresentado no vídeo é de que cinco modelos de urnas eletrônicas usadas na eleição deste ano registraram mais votos para o petista Luiz Inácio Lula da Silva do que para o presidente Bolsonaro. Esses modelos, diz o dossiê, não teriam sido submetidos a teste de segurança. Apenas a urna 2020 teria passado pelo crivo de peritos de universidades federais e das Forças Armadas. Essa informação é falsa porque todos os modelos da urna já tinham sido submetidos a testes.

Quando os militares apresentaram mais de 80 questionamentos ao TSE sobre a urna eletrônica, uma das principais cobranças era que apenas o modelo 2020 não tinha sido submetido a testagem. Por isso, o Ministério da Defesa insistia que essa inspeção técnica fosse realizada. Os demais aparelhos, fabricados em outros anos e já utilizados inclusive na eleição de 2018 em que Jair Bolsonaro foi eleito, tinham sido submetidos ao chamado Teste Público de Segurança (TPS) em anos anteriores.

Diante da pressão dos militares, o TSE submeteu o modelo 2020 a análise de peritos de universidades federais. O vídeo mente ao dizer que os modelos antigos nunca foram testados. Leia mais no #LinkDaBio",41083,6942,Ckj0M4uNfMQ,2964442563697046288,2022-11-04 21:45:13,21,2022-11-04,4,48025
40,Vídeo,"O SUPERMAN VIROU SHERLOCK HOLMES🔎 Enola Holmes 2 estreou nesta sexta, 4, na Netflix. O filme conta a história da irmã do famoso investigador, Enola, interpretada por Millie Bobby Brown (a Eleven de Stranger Things). Neste filme, a protagonista, que também é detetive, está prestes a largar a carreira até que uma garota parece com o primeiro caso oficial: encontrar a irmã desaparecida.

Nós conversamos com Henry Cavill (sim, o Superman), que interpreta Sherlock Holmes no filme. Segundo ele, pelo fato de o personagem ter mais espaço na nova trama, ele pôde dar vida a um Sherlock mais vulnerável que, diferentemente do primeiro, se permite aprender com a irmã mais nova. “Enola tem uma chave, um canal emocional para o coração de Sherlock, ainda que ele seja mais solitário”, diz ele. Veja a entrevista completa no vídeo e saiba mais sobre o filme no #LinkDaBio",5179,115,CkjrvnduNcI,2964405367929886472,2022-11-04 20:42:17,20,2022-11-04,4,5294
41,Vídeo,"PRIMAVERA SOUND 🌼 A primeira edição brasileira do festival Primavera Sound começa neste sábado, 5 de novembro, no Distrito Anhembi, em São Paulo. O @patrickmfs visitou antes o local para fazer aquele manual de sobrevivência que todo mundo que vai a um festival precisa. Assista ao vídeo e veja dicas preciosas para ter a melhor experiência ao som de Artic Monkeys, L7NNON, Björk, Travis Scott, Lorde e muitos outros artistas🎶",1238,29,CkjftfBLzoq,2964352444864084522,2022-11-04 18:51:32,18,2022-11-04,4,1267
42,Coleção,"SERÁ QUE VEM AÍ? ☀️ O ator Bruno Gagliasso aproveitou o momento de transição para fazer um pedido ao vice-presidente eleito Geraldo Alckmin: a volta do horário de verão. “Horário de verão é o Brasil feliz de novo!”, escreveu no Twitter. Alckmin respondeu o ator com um emoji ao estilo “anotado”.

Logo em seguida, o apresentador da TV Globo Rodrigo Bocardi reclamou: “Ah para! nada disso, nós madrugadores também queremos acordar com a luz do dia!”.

Como mostrou o Estadão, novos estudos do Operador Nacional do Sistema Elétrico (ONS) apontam que a aplicação do horário de verão neste ano não traz benefícios para a operação do sistema elétrico nacional. A análise sobre a possibilidade de retomar o mecanismo, extinto em 2019 pelo presidente Jair Bolsonaro, foi feita a pedido do Ministério de Minas e Energia (MME) em agosto. Apesar do parecer, a decisão sobre a medida caberá ao governo federal.

E você? É a favor ou contra uma possível volta do horário de verão? Conta nos comentários e leia mais no #linkdabio. 

📸: Hélvio Romero/Estadão e Wilton Junior/Estadão",124606,13288,CkjVO_5u3kR,2964306369403648273,2022-11-04 17:14:38,17,2022-11-04,4,137894
43,Imagem,"Neste domingo (06/11), chega às bancas o kit do Estadão que reúne o jornal do dia, a primeira edição da revista Veja após as eleições e o especial Veja Comer e Beber, trazendo os bares e restaurantes vencedores da 26ª edição do ""Oscar da Gastronomia Brasileira"". Garanta o seu!",243,21,CkjTmWqJlAW,2964299178293219350,2022-11-04 17:00:20,17,2022-11-04,4,264
44,Coleção,"LISINHO OU APARADO 💈 Aparelhos de barbear à prova d’água são uma opção de presente certeira para muitos homens.

Afinal, eles facilitam o dia a dia, com um manuseio mais rápido em relação às lâminas convencionais, e garantem um trabalho mais preciso, suave e sem sujeira na pia.

Deslize para o lado e veja algumas e vá até o site do @EstadaoRecomenda para conferir esta e outras listas completas de produtos",2580,32,CkjNTQ6uRpk,2964271478179699300,2022-11-04 16:05:18,16,2022-11-04,4,2612
45,Imagem,"CHECAMOS 🔎 É falso que o ex-deputado federal Jean Wyllys tenha dito “Vamos banir a Bíblia no Brasil”. Não há registro da suposta fala em qualquer veículo de imprensa ou nas próprias redes sociais do ex-parlamentar.

Abaixo do nome do ex-deputado, a postagem alega que Jean Wyllys é o “provável ministro da Educação para 2023”. O Estadão Verifica já checou e desmentiu essa alegação.

Veja a checagem completa da mensagem no #LinkDaBio",9362,906,Cki_EauMTSA,2964208885263578240,2022-11-04 14:00:57,14,2022-11-04,4,10268
46,Vídeo,"IPHONE 14 PRO 📱 Conheça o novo smartphone da Apple. Aparelho empolga com ‘Dynamic Island’, que tira modelo da mesmice. Recorte na parte superior da tela virou a nova central de notificações do iPhone. Veja todas as funcionalidades, valores e decida se vale a pena comprar o smartphone da Apple no #LinkDaBio 

📹 @bruno_nogueirao",1004,16,Cki06xjPa_q,2964164242116030442,2022-11-04 12:32:39,12,2022-11-04,4,1020
47,Imagem,"O RETORNO 🪪 O presidente eleito Luiz Inácio Lula da Silva (PT) decidiu rebatizar o programa Auxílio Brasil de Bolsa Família, devolvendo o nome dado durante os governos do PT para o programa de transferência de renda. Um dos principais compromissos assumidos pelo novo governo é a manutenção do valor de R$ 600 para o benefício, mas acompanhada de ao menos duas mudanças nas regras atuais.

Além do antigo nome, o Bolsa Família também deverá voltar a ser concedido mediante acompanhamento familiar - o que incluirá a checagem das carteiras de vacinação e de matrículas escolares no caso de crianças - e incremento de até R$ 300 se a família atendida tiver dois ou mais menores de seis anos de idade.

Por enquanto, a prioridade da equipe de transição é manter os R$ 600 mensais a partir de janeiro, já que depende da aprovação de uma PEC que autorize um gasto maior que o previsto no Orçamento de 2023, já que o atual governo Bolsonaro não previa continuar o pagamento do benefício. Saiba detalhes no #LinkDaBio",128150,5848,CkinN14I-az,2964103979780531891,2022-11-04 10:32:31,10,2022-11-04,4,133998
48,Imagem,"EDITORIAL: Os irresignáveis à derrota de Bolsonaro podem continuar esperneando por tempo indeterminado. O próprio mandatário pode seguir lançando suspeitas sobre a lisura da eleição e estimulando à sua maneira a insurgência. O fato é que Bolsonaro grita e a caravana passa. Nos últimos quatro anos, Bolsonaro subverteu as regras mais comezinhas do diálogo institucional e republicano entre políticos e entre instituições, o que resultou em retrocessos sociais e econômicos de tal ordem que custaram a sua reeleição. Há, no entanto, sinais de que a política pode ser resgatada depois desse longo inverno da antipolítica bolsonarista.

Traquejados negociadores políticos, como o presidente da Câmara, Arthur Lira, o ministro-chefe da Casa Civil, Ciro Nogueira, e o presidente do PL, Valdemar Costa Neto, todos bolsonaristas empedernidos até dias atrás, já abriram canais de diálogo com o futuro governo. Lula tem plena consciência de que sua vitória não foi uma chancela da maioria dos eleitores à agenda do PT. O petista sabe que precisará negociar com todas essas forças políticas não ligadas ao bolsonarismo mais radical se quiser realizar um governo minimamente funcional. Nesse sentido, foi providencial a nomeação de Geraldo Alckmin como coordenador da equipe de transição de governo. Ao nomeá-lo, Lula tenta sinalizar que fala sério quando diz que o futuro governo não será do PT - algo que ainda não é muito fácil de acreditar. Seja como for, a imagem de moderação e de boa articulação de Alckmin na transição é um claro contraste com os conflitos estimulados por Bolsonaro ao longo de todo o seu tenebroso mandato.

Manda a prudência que o País se abstenha de expectativas sobre o próximo governo. Mas é fato que, em seus primeiros passos, o time do petista indica que está sendo gestado um governo ""normal"" - o que seria um estrondoso avanço. Leia o texto completo no #LinkdaBio. Foto: @wiltonsjuniorgmailcom/Estadão",23459,1321,CkiSe7fM19v,2964012795058937711,2022-11-04 07:31:21,7,2022-11-04,4,24780
49,Imagem,"NOVIDADE NA ÁREA: Com acesso online e gratuito, o Guia da Faculdade 2022 está no ar com uma completa avaliação sobre bacharelados, licenciaturas e cursos tecnológicos, além de diversas opções nos formatos híbrido, presencial e a distância.

São informações fundamentais para o estudante que deseja ingressar no ensino superior: os cursos mais concorridos, os mais populares, as novas graduações e as melhores faculdades do Brasil.

Em destaque, a cobertura sobre os melhores cursos presenciais em 2022 e os mais bem-avaliados no ensino a distância.

Acesse e confira: https://publicacoes.estadao.com.br/guia-da-faculdade",258,6,CkiIF9Xr-Iv,2963967098628334127,2022-11-04 06:00:33,6,2022-11-04,4,264
50,Imagem,"Esta é a #CapaDoDia do Estadão desta sexta-feira, 4 de novembro. Leia mais em www.estadao.com.br📰",6504,1630,Ckh8IL2IUy_,2963914475052289215,2022-11-04 04:16:00,4,2022-11-04,4,8134
51,Vídeo,"GILBERTO GIL🎶 
Recuperar o respeito pela diversidade cultural do Brasil e planejar com responsabilidade governamental o desenvolvimento das manifestações culturais nacionais são as principais urgências do terceiro mandato do presidente-eleito Luiz Inácio Lula da Silva para o setor cultural. Esta é a opinião do ex-ministro da Cultura Gilberto Gil.

Para o músico, que falou com o Estadão antes de subir ao palco do Teatro Sérgio Cardoso nesta quarta, 2, é necessário voltar a tratar a área de forma abrangente, com atenção às origens da identidade brasileira. Ele aponta, por exemplo, as matrizes afro-brasileiras e indígenas.

O cuidado com relação à cultura precisa ser restabelecido, defende Gil. “Porque isso foi sensivelmente prejudicado e perdido nos últimos anos.” Assista à entrevista e leia mais no #LinkDaBio",2044,117,CkhZXIzoQi_,2963761570953365695,2022-11-03 23:12:38,23,2022-11-03,3,2161
52,Imagem,"EX-PILOTO 🏎 O procurador da República Paulo Roberto Galvão de Carvalho, do Ministério Público Federal em Brasília, pediu nesta quinta-feira, 3, à Polícia Federal a abertura de inquérito para investigar a conduta do ex-campeão mundial de fórmula Nelson Piquet, que sugeriu a morte do presidente eleito Luiz Inácio Lula da Silva. O piloto participou das manifestações antidemocráticas conduzidas por apoiadores do presidente Jair Bolsonaro que contestam o resultado das eleições deste ano.

Em vídeo que circula nas redes sociais, Piquet completa o lema bolsonarista “Brasil acima de tudo, Deus acima de todos”, com a frase “Lula no cemitério” seguida por palavras de baixo calão. O MPF considerou que as falas do piloto tiveram a intenção de “incitar a prática de atos concretos de violência contra o governante eleito”. O procurador Galvão de Carvalho determinou que a PF colha o depoimento de Piquet.

“As declarações proferidas por Nelson Piquet, em análise preliminar, aparentam não se limitar a meras expressões de opinião a respeito do governo eleito - situação em que seriam constitucionalmente asseguradas -, podendo constituir de forma concreta formas de incitação dirigida à população em geral, voltadas tanto à prática de violência contra o candidato eleito, assim como à animosidade entre as Forças Armadas e os poderes constituídos”, escreveu o procurador. Leia mais no #LinkDaBio (📸 Reprodução/Redes sociais)",19999,1922,CkhNIvwNniU,2963707805421697172,2022-11-03 21:25:23,21,2022-11-03,3,21921
53,Imagem,"'TOCAR A VIDA PRA FRENTE'🗣 O líder e fundador da Igreja Universal do Reino de Deus, bispo Edir Macedo, que apoiava Jair Bolsonaro (PL) nas eleições deste ano, afirmou nesta quinta-feira, 3, que é preciso perdoar o presidente eleito Luiz Inácio Lula da Silva (PT), aceitar o resultado e “bola para frente”.

”Quantas pessoas neste Brasil, ou nesse mundo afora, devem ter ficado irados contra o Lula e magoados e agarraram um sentimento de mágoa contra ele? Nós fizemos as nossas escolhas e a escolha foi da maioria, obviamente. Não podemos ficar com mágoa, porque é isso que o diabo quer. O diabo quer acabar com a sua fé, acabar com seu relacionamento com Deus por causa de Lula ou dos políticos. Não dá, minha filha, não dá, bola para frente”, emendou Macedo em vídeo publicado nas redes sociais.

A vitória de Lula no último domingo foi, segundo ele, uma “vontade de Deus”. “Eu orei, ‘ó, Deus, quero que Bolsonaro ganhe’. Mas seja feita Vossa vontade, sobretudo, porque o Senhor é quem manda. Então, o que é que eu vou fazer agora? Tocar a vida para frente”, disse o líder religioso. Leia mais no #LinkDaBio (📸 Alan Santos/PR)",61955,8820,Ckg8lM6jbIy,2963634994088358450,2022-11-03 19:00:43,19,2022-11-03,3,70775
54,Imagem,"CAMPEÃ DO MUNDO🤸🏽‍♀️ Rebeca Andrade continua cravando seu nome entre as melhores ginastas da atualidade. A atleta do Flamengo fez história em Liverpool, na Inglaterra, nesta quinta-feira, tornando-se a primeira brasileira a conquistar o título mundial no individual geral. 

A consagração veio com apresentação perfeita no solo, ao som de baile de favela, e muitos aplausos até das rivais. Depois de liderar nos três primeiros aparelhos da final, ela fechou com estilo, somando 56.899 pontos, para superar a americana Shilese Jones.Leia mais no @estadaoesporte (📸Adam Vaughan/EFE)",31483,421,Ckg1bYTOk3O,2963603532793138638,2022-11-03 17:58:13,17,2022-11-03,3,31904
55,Imagem,"CULPA DA MONOTONIA?⚽️O zagueiro Gerard Piqué anunciou nesta quinta-feira que vai se aposentar no fim de semana. O jogador de 35 anos, que conquistou diversos títulos com a camisa do Barcelona, avisou que sua despedida será no sábado, na partida contra o Almería, no Camp Nou, pela 13ª rodada do Campeonato Espanhol.

O fim da carreira do atleta foi anunciada nas redes sociais. “Culers, tenho que contar uma coisa”, disse Piqué, em referência aos torcedores do Barça. “Este sábado será meu último jogo no Camp Nou. Passarei a ser mais um ‘culer’, torcerei pelo time e transmitirei o meu amor ao Barça aos meus filhos assim como minha família fez comigo”, declarou.

O anúncio contou com um vídeo bem produzido, intercalando imagens do jogador com a camisa do Barcelona com cenas de sua infância, gravadas pela família. Ao longo de dois minutos, Piqué fala sobre sua ligação e torcida pelo clube catalão desde os primeiros anos de vida. “Decidi que este é o momento de encerrar este ciclo. Sempre diz que depois do Barça não haveria outro clube na minha carreira”, afirmou. Leia mais no #LinkDaBio (📸Josep Lago/AFP)",12530,72,Ckgt8t4rRjs,2963570639340640492,2022-11-03 16:52:52,16,2022-11-03,3,12602
56,Coleção,"SOB PRESSÃO 🍲 Só o chiado da panela de pressão pode dar medo em muitas pessoas, que ficam com receio do utensílio explodir enquanto acelera o cozimento de alimentos.

No entanto, opções elétricas não só continuam com a mesma capacidade de cozimento, como também são mais seguras e oferecem outras funcionalidades. Deslize para ver duas opções e acesse a lista completa com todos os detalhes pelo #LinkDaBio",1767,32,CkgeKutprBx,2963501233557909617,2022-11-03 14:34:58,14,2022-11-03,3,1799
57,Imagem,"SAÚDE E BEM-ESTAR 👴 Segundo a Sociedade Brasileira de Nefrologia, a expectativa de vida média dos rins transplantados varia de 15 a 25 anos, entretanto, alguns casos ousam contrariar essas estimativas. Antônio Ferreira de Campos é um exemplo e prova viva de que um transplante bem sucedido pode proporcionar uma vida longa e com qualidade. No último dia 25 de outubro, ele comemorou 50 anos do seu transplante renal feito no Hospital das Clínicas da Faculdade de Medicina da USP, com um detalhe: o rim recebido é nove anos mais velho que ele. 

O economista aposentado de 73 anos passou pelo transplante quando tinha apenas 23 e recebeu o órgão da irmã mais velha, que na época tinha 32 anos. Desde a adolescência ele sofria de nefrite crônica, uma inflamação que ataca a área dos rins responsável eliminar as toxinas do organismo, o que acaba provocando inchaço nas extremidades do corpo e dificultando a capacidade de urinar. 

Apesar do sucesso na cirurgia, a rotina de cuidados é constante. “Durante os últimos 50 anos, minha dependência do ambulatório do HC foi muito intensa. Tenho exames de rotina de três em três meses, além dos remédios imunossupressores que são diários”, conta Antônio. Conheça a rotina de exercícios, dieta e cuidados que ele toma no #LinkDaBio

Fotos: Vladimir Tasca/SCS Polo Ribeirão Preto",51812,396,CkgSVzZs9JB,2963449217948045889,2022-11-03 12:51:37,12,2022-11-03,3,52208
58,Imagem,"VOLTA, BRUXÃO! 📺 Os fãs de 'The Witcher' estão associando a saída de Henry Cavill da série da Netflix a rumores de que a equipe quer fazer mudanças no roteiro e está pedindo a demissão dos roteiristas. Eles criaram uma petição online para que o streaming retorne com o ator, intérprete do protagonista Gerald de Rívia, para o seriado em troca das cabeças do time que faz os textos. 

Cavill demonstrou ser um grande fã da franquia de fantasia escrita por Andrzej Sapkowski e em diversas oportunidades falou que a obra para a TV deveria se manter fiel aos livros, então sua saída do projeto causou estranheza nos fãs da série. “Henry não vai deixar ‘The Witcher’ pelo Super-Homem. Mais uma vez, os executivos da Netflix tomaram uma decisão ruim que afeta os amantes da série (...) O ator é um grande fã da história, ele sabe tudo sobre ela e queria se manter fiel ao mundo de Sapkowski, e é por isso que a plataforma de streaming quer substituí-lo”, diz a petição.

A série estreará a terceira temporada em 2023 ainda com Cavill, mas terá Liam Hemsworth como protagonista a partir da quarta temporada. Saiba como assinar o documento no #LinkDaBio",22638,305,CkgBkZUJKcw,2963375453938951984,2022-11-03 10:25:04,10,2022-11-03,3,22943
